遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4, 
4星彩,112000134,2023/06/06,4473400,178936,620000,2,8,4,1,,,,,,,,
4星彩,112000135,2023/06/07,4512400,180496,5015000,2,3,3,2,,,,,,,,
4星彩,112000136,2023/06/08,4405475,176219,1380000,0,4,8,9,,,,,,,,
4星彩,112000137,2023/06/09,4512500,180500,570000,9,5,4,3,,,,,,,,
4星彩,112000138,2023/06/10,4411325,176453,4160000,9,3,6,5,,,,,,,,
4星彩,112000139,2023/06/12,4660225,186409,1485000,8,2,9,3,,,,,,,,
4星彩,112000140,2023/06/13,4373700,174948,3525000,0,4,1,7,,,,,,,,
4星彩,112000141,2023/06/14,4414475,176579,2120000,0,0,4,8,,,,,,,,
4星彩,112000142,2023/06/15,4333700,173348,1960000,3,3,6,5,,,,,,,,
4星彩,112000143,2023/06/16,4451000,178040,4115000,3,3,3,2,,,,,,,,
4星彩,112000144,2023/06/17,4565950,182638,6780000,4,7,6,0,,,,,,,,
4星彩,112000145,2023/06/19,4792725,191709,2645000,9,1,2,2,,,,,,,,
4星彩,112000146,2023/06/20,4367325,174693,1720000,6,2,0,6,,,,,,,,
4星彩,112000147,2023/06/21,4422200,176888,3055000,0,7,2,1,,,,,,,,
4星彩,112000148,2023/06/22,4304325,172173,955000,9,0,0,7,,,,,,,,
4星彩,112000149,2023/06/23,4063425,162537,1165000,3,2,5,4,,,,,,,,
4星彩,112000150,2023/06/24,4060550,162422,2000000,1,9,2,0,,,,,,,,
4星彩,112000151,2023/06/26,4575575,183023,600000,9,6,3,4,,,,,,,,
4星彩,112000152,2023/06/27,4238400,169536,2120000,9,8,7,1,,,,,,,,
4星彩,112000153,2023/06/28,4321550,172862,750000,3,1,0,4,,,,,,,,
4星彩,112000154,2023/06/29,4220125,168805,3190000,7,8,8,7,,,,,,,,
4星彩,112000155,2023/06/30,4414575,176583,400000,7,6,4,7,,,,,,,,
